"Phrase";"URL";"Position"
;https://www.lamoda.by/c/3999/shoes-sport_men_football_shoes/;5
;https://www.wildberries.by/catalog/sport/komandnye-vidy-sporta/futbol/obuv;6
;https://sportok.by/p7130738-butsy-futbolnye-424344.html;7
;https://www.kufar.by/l/futbol;8
;https://www.wildberries.by/catalog/sport/vidy-sporta/futbol/obuv/butsy;9
;https://sportix.by/obuv/tf;10
;https://www.sportmaster.by/catalog/vidy_sporta_/futbol/butsy/;11
;https://penalty.by/product-category/shoes/turf/;12
;https://aliexpress.ru/popular/футбольные-бутсы-шиповки.html;13
;https://www.21vek.by/soccer_equipment/794090/;14
;https://www.footballstore.ru/news/tip_podoshvi/;15
;https://futclub.ru/blogs/blog/kakie-byvaut-tipy-shipov-futbolnih-buts;16
;https://interpartner.by/futbolnaya_obuv/;17
;http://www.sportlinemoscow.ru/articles/butsi-shipovki.htm;18
;https://shipovki-shop.ru/shop/CID_39_futbolne_buts_nike.html;19
"бутсы шиповки купить";https://soccershop.by/obuv/shipovki;1
;https://sport-style.by/24-vse-bampy-shipovki;2
;https://penalty.by/product-category/shoes/turf/;3
;https://www.sportmaster.by/catalog/vidy_sporta_/futbol/butsy/;4
;https://www.lamoda.by/c/3936/shoes-muzhskie-butcy/;5
;https://ozon.by/category/butsy-shipovki-futbolnye/;6
;https://www.wildberries.by/catalog/sport/vidy-sporta/futbol/obuv/butsy;7
;https://www.wildberries.by/catalog/sport/komandnye-vidy-sporta/futbol/obuv;8
;https://dom-sporta.by/futbol/butsy;9
;https://sportix.by/obuv/tf;10
;https://www.kufar.by/l/futbol;11
;https://www.footballstore.ru/catalog/shipovki/;12
;https://aliexpress.ru/popular/футбольные-бутсы-шиповки.html;13
;https://forss.by/catalog/dlya-futbola;14
;https://ligafutbola.ru/;15
;https://www.football-mania.ru/f_obuv_shipovki/;16
;https://market.yandex.ru/search?text=%u0444%u0443%u0442%u0431%u043e%u043b%u044c%u043d%u044b%u0435+%u0448%u0438%u043f%u043e%u0432%u043a%u0438+%u043a%u0443%u043f%u0438%u0442%u044c;17
;https://www.sportdepo.ru/catalog/futbol/obuv-futbolnaya/shipovki/;18
;https://grif-sport.by/futbol/obuv-dlya-futbola/;19
"бутсы шиповки для футбола";https://soccershop.by/obuv/shipovki;1
;https://penalty.by/product-category/shoes/turf/;2
;https://sport-style.by/10-futbol;3
;https://www.sportmaster.by/catalog/vidy_sporta_/futbol/butsy/;4
;https://joma.by/futbol-futzal-futbolnaya-obuv;5
;https://sport-shop.by/catalog/obuv-futbolnaya/;6
;https://ozon.by/category/butsy-shipovki-futbolnye/;7
;https://sportix.by/obuv/tf;8
;https://www.wildberries.by/catalog/sport/komandnye-vidy-sporta/futbol/obuv;9
;https://www.lamoda.by/c/3999/shoes-sport_men_football_shoes/;10
;https://forss.by/catalog/dlya-futbola;11
;https://www.kufar.by/l/futbol;12
;https://www.wildberries.by/catalog/sport/vidy-sporta/futbol/obuv/butsy;13
;https://grif-sport.by/futbol/obuv-dlya-futbola/;14
;https://dom-sporta.by/futbol/butsy;15
;https://mysport.by/catalog/butsy/;16
;https://by.ebay.com/b/Soccer-Shoes-Cleats/19298/bn_1995093;17
;https://sportok.by/p7130738-butsy-futbolnye-424344.html;18
;https://aliexpress.ru/popular/бутсы-для-футбола-с-шипами;19
"бутсы шиповки";https://sport-style.by/187-butsy-nike;1
;https://ozon.by/category/butsy-shipovki-futbolnye/;2
;https://soccershop.by/detskaja-obuv;3
;https://www.lamoda.by/c/3936/shoes-muzhskie-butcy/;4
;https://sportmix.by/katalog/muzhchinyi/obuv/krossovki-kedyi-butsyi-shipovki/;5
;https://www.wildberries.by/catalog/sport/komandnye-vidy-sporta/futbol/obuv;6
;https://www.sportmaster.by/catalog/vidy_sporta_/futbol/butsy/;7
;https://www.wildberries.by/catalog/sport/vidy-sporta/futbol/obuv/butsy;8
;https://dom-sporta.by/futbol/butsy;9
;https://www.kufar.by/l/futbol;10
;https://www.footballstore.ru/news/tip_podoshvi/;11
;https://penalty.by/product-category/shoes/turf/;12
;https://kelme.by/shoes/turfboots/;13
;https://sport-shop.by/catalog/obuv-futbolnaya/;14
;https://mizuno.com.ru/shop/futbol/;15
;https://sportix.by/obuv/tf;16
;https://www.championat.com/lifestyle/article-4301383-kak-vybrat-butsy-dlya-igry-v-futbol-chem-otlichaetsya-shipovka-i-material-buts.html;17
;https://www.21vek.by/soccer_equipment/794090/;18
;https://axismoda.by/product-category/muzhskaya-obuv/muzhskaya-sportivnaya-obuv/muzhskie-butsy-i-shipovki/;19
"подошва бутс";https://www.footballstore.ru/news/tip_podoshvi/;1
;https://soccershop.by/vidi-podoshv-futbolnoj-obuvi-i-ih-ispolzovanie;2
;https://sport-style.by/10-futbol?page=4;3
;https://futclub.ru/blogs/blog/kakie-byvaut-tipy-shipov-futbolnih-buts;4
;https://vk.com/@sportexpert_2022-podoshva-buts-razlichiya-i-prednaznacheniya;5
;https://dzen.ru/a/YDDOJnVu6zHw3ekN;6
;https://kelme.by/blog/kak-pravilno-vybrat-futbolnye-butsy/;7
;https://ozon.by/category/butsy-podoshva/;8
;https://www.sportmaster.ru/media/articles/14337284/;9
;https://aliexpress.ru/popular/подошва-для-бутс;10
;https://www.goll.com.ua/content/19-markirovki-buts-klassifikaciya-po-podoshve;11
;https://russian.alibaba.com/g/football-shoes-soles.html;12
;https://training.cityfootball.ru/post/1636;13
;https://futboloff.ru/ekipirovka/kak-pravilno-podobrat-obuv-dlya-futbola-v-zale;14
;https://footballroom.ru/articles/biznes-sovety/markirovka-buts-ot-gazona-do-asfalta/;15
;https://profsport.ru/expert-advice/ea-soccer-shoes-how-to-choose.php;16
;https://www.r-gol.com/ru/info/kak-vybraty-futbolynuyu-obuvy;17
;https://www.championat.com/lifestyle/article-4301383-kak-vybrat-butsy-dlya-igry-v-futbol-chem-otlichaetsya-shipovka-i-material-buts.html;18
"материал бутс";https://www.championat.com/lifestyle/article-4301383-kak-vybrat-butsy-dlya-igry-v-futbol-chem-otlichaetsya-shipovka-i-material-buts.html;1
;https://www.footballstore.ru/news/tip_podoshvi/;2
;http://sportekip.com/lp/news/synthetic_leather/;3
;https://ekip-sport.ru/stati/kak-vybrat-butsy-dlya-futbola/;4
;https://soccershop.by/obuv/butsy;5
;https://kelme.by/blog/kak-pravilno-vybrat-futbolnye-butsy/;6
;https://profsport.ru/expert-advice/ea-soccer-shoes-how-to-choose.php;7
;https://fineshoes.ru/about-shoes/futbolnye-butsy.html;8
;https://sport-style.by/13-vse-butsy;9
;https://www.sportmaster.ru/media/articles/24896705/;10
;https://footballroom.ru/articles/biznes-sovety/kak-vybrat-podkhodyashchie-butsy/;11
;https://fc-city.com/articles/kak-vybrat-butsy-dlya-yunogo-futbolista/;12
;https://training.cityfootball.ru/post/1638;13
;https://kelme.by/blog/kak-vybrat-butsy/;14
;https://vk.com/@footlolfm-kak-vybrat-fuolnye-butsy-polnoe-rukovodstvo;15
;https://www.sportmaster.ru/media/articles/kak-opredelit-idealnyj-razmer-buts/;16
;https://4football.com.ua/blog/yak_pravilno_vibrati_futbolni_butsi;17
;https://spartak.cityfootball.ru/post/1186;18
;https://dzen.ru/a/Ye6ewQ_cjzPqPm9K;19
"зачем бутсам шипы";https://www.sportmaster.ru/media/articles/34433348/;1
;https://otvet.mail.ru/question/91092199;2
;https://www.championat.com/lifestyle/article-4301383-kak-vybrat-butsy-dlya-igry-v-futbol-chem-otlichaetsya-shipovka-i-material-buts.html;3
;https://www.footballstore.ru/news/tip_podoshvi/;4
;https://www.goll.com.ua/content/24-chto-takoe-butsy-gollcomua;5
;https://www.youtube.com/watch?v=wgmJv1163AQ;6
;https://dzen.ru/a/YDDOJnVu6zHw3ekN;7
;https://ya.ru/neurum/c/sport/q/pochemu_nekotorye_futbolisty_predpochitayut_60644b3f;8
;https://soccer-shop.com.ua/articles/217.top_5_mifov_o_butsah_2_razbivaem_ih_vdrebezgi;9
;https://aif.ru/sport/football/zachem-sudya-proveryaet-podoshvu-buts-u-futbolistov;10
;https://www.sportmaster.ru/media/articles/43560610/;11
;https://futclub.ru/blogs/blog/kakie-byvaut-tipy-shipov-futbolnih-buts;12
;https://vk.com/@footlolfm-kak-vybrautbolnye-butsy-polnoe-rukovodstvo;13
;https://fc-city.com/articles/kak-vybrat-butsy-dlya-yunogo-futbolista/;14
;https://fineshoes.ru/about-shoes/futbolnye-butsy.html;15
;https://atributika.com.ua/ru/news/vse-chto-vam-nuzhno-znat-o-futbolnyh-butsah-dlya-myagkogo-grunta.html;16
;https://www.youtube.com/watch?v=gMXsdJuWPE8;17
;https://dzen.ru/list/sport/zachem-shipy-na-butsah-u-futbolista;18
"бутсы сильный";https://sport-style.by/13-vse-butsy;1
;https://www.sportmaster.by/catalog/vidy_sporta_/futbol/butsy/;2
;https://soccershop.by/obuv/butsy?product_id=5534;3
;https://soccerforma.com/stati/top_10_luchshikh_buts_dlya_futbola/;4
;https://joma.by/retail-man-obuv-butsy;5
;https://www.myachiki.by/catalog/sportivnaya_obuv/butsy/;6
;https://ozon.by/category/luchshie-butsy/;7
;https://penalty.by/;8
;https://forss.by/catalog/dlya-futbola;9
;https://sportix.by/obuv/f-bytci;10
;https://by.ebay.com/b/Soccer-Shoes-Cleats/19298/bn_1995093;11
;https://futclub.ru/collection/elitnye-butsy-dlya-professionalnyh-futbolistov;12
;https://culture.futbol/butsy/butsy-dlya-napadayushhego/;13
;https://fanshop.by/boots-fg/butsy_zn_zolotye/;14
;https://grif-sport.by/futbol/obuv-dlya-futbola/;15
;https://www.wildberries.by/catalog/191826721/detail.aspx;16
;https://www.championat.com/lifestyle/article-4301383-kak-vybrat-butsy-dlya-igry-v-futbol-chem-otlichaetsya-shipovka-i-material-buts.html;17
;https://union.shop.by/sport_turizm_i_otdyh/futbol-2/butsy/;18
"бутсы какие шипы";https://futclub.ru/blogs/blog/kakie-byvaut-tipy-shipov-futbolnih-buts;1
;https://soccer-shop.com.ua/articles/269.tipi_shipov_v_butsah;2
;https://www.sportmaster.ru/media/articles/34433348/;3
;https://www.championat.com/lifestyle/article-4301383-kak-vybrat-butsy-dlya-igry-v-futbol-chem-otlichaetsya-shipovka-i-material-buts.html;4
;https://fc-city.com/articles/kak-vybrat-butsy-dlya-yunogo-futbolista/;5
;https://gamma.by/butsi-r32-shipi-kruglie-ax5390;6
;https://kelme.by/blog/kak-pravilno-vybrat-futbolnye-butsy/;7
;https://sportix.by/novosti-i-obzoryi/kak-vyibrat-futbolnyie-butsyi-sovetyi-ot-sportix;8
;https://info.sibnet.ru/article/590129/;9
;https://ozon.by/category/butsy-shipy/;10
;https://soccershop.by/obuv/butsy/adidas-sg-shipy-metallicheskie;11
;https://sportok.by/p7130738-butsy-futbolnye-424344.html;12
;https://kelme.by/blog/kak-pravilno-vybrat-butsy-dlya-futbola/;13
;https://ekasport.ru/sportivnaya-obuv/kak-vybrat-butsy-s-pravilnym-tipom-shipov-sovety-i-rekomendatsii-dlya-futbolistov;14
;https://vk.com/@footlolfm-kak-vybrautbolnye-butsy-polnoe-rukovodstvo;15
;https://zhlobin.bild-shop.by/product/6934303121121-butsy-r43-shipy-ovalnye-ax1716;16
;https://www.wildberries.by/product/shipy-smennye-dlya-buts-futbolnye-regbijnye-172948223;17
"бутсы для футбола с шипами";https://sport-style.by/13-vse-butsy;1
;https://ozon.by/category/butsy-shipy/;2
;https://www.wildberries.by/catalog/sport/komandnye-vidy-sporta/futbol/obuv;3
;https://soccershop.by/obuv/butsy;4
;https://www.sportmaster.by/catalog/vidy_sporta_/futbol/butsy/;5
;https://www.wildberries.by/catalog/sport/vidy-sporta/futbol/obuv/butsy;6
;https://sportok.by/p7130738-butsy-futbolnye-424344.html;7
;https://www.21vek.by/soccer_equipment/794090/;8
;https://aliexpress.ru/popular/бутсы-футбольные-с-шипами;9
;https://futclub.ru/collection/butsy/butsy-s-zheleznymi-shipami-sg;10
;https://www.kufar.by/l/futbol;11
;https://dom-sporta.by/futbol/butsy;12
;https://forss.by/catalog/dlya-futbola;13
;https://ozon.by/category/butsy-futbolnye-detskie-s-shipami-adidas/;14
;https://www.championat.com/lifestyle/article-4301383-kak-vybrat-butsy-dlya-igry-v-futbol-chem-otlichaetsya-shipovka-i-material-buts.html;15
;https://market.yandex.ru/search?text=%u0424%u0443%u0442%u0431%u043e%u043b%u044c%u043d%u044b%u0435+%u0431%u0443%u0442%u0441%u044b+%u0441+%u0448%u0438%u043f%u0430%u043c%u0438;16
;https://grif-sport.by/futbol/obuv-dlya-futbola/;17
;https://www.footballstore.ru/news/tip_podoshvi/;18
;https://sportipvip.by/katalog/futbol/butsy-futbolnye;19
"бутсы с шипами";https://ozon.by/category/butsy-shipy/;1
;https://sport-style.by/13-vse-butsy;2
;https://www.wildberries.by/catalog/sport/vidy-sporta/futbol/obuv/butsy;3
;https://www.wildberries.by/catalog/tags/butsy-s-metalliczeskimi-shipami;4
;https://ozon.by/category/butsy-s-shipami-adidas-i-nayk/;5
;https://futclub.ru/collection/butsy/butsy-s-zheleznymi-shipami-sg;6
;https://aliexpress.ru/popular/бутсы-для-футбола-с-шипами;7
;https://soccershop.by/obuv/butsy;8
;https://www.sportmaster.by/catalog/vidy_sporta_/futbol/butsy/;9
;https://market.yandex.ru/search?text=%u0424%u0443%u0442%u0431%u043e%u043b%u044c%u043d%u044b%u0435+%u0431%u0443%u0442%u0441%u044b+%u0441+%u0448%u0438%u043f%u0430%u043c%u0438;10
;https://sportok.by/p7130738-butsy-futbolnye-424344.html;11
;https://www.championat.com/lifestyle/article-4301383-kak-vybrat-butsy-dlya-igry-v-futbol-chem-otlichaetsya-shipovka-i-material-buts.html;12
;https://sportpoint.ru/catalog/obuv/butsy/muzhchiny/;13
;https://www.footballstore.ru/news/tip_podoshvi/;14
;https://dom-sporta.by/futbol/butsy;15
;https://www.sportmaster.ru/media/articles/34433348/;16
;https://ekip-sport.ru/obuv/butsy-futbolnye/;17
;https://sportipvip.by/katalog/futbol/butsy-futbolnye;18
;https://www.kufar.by/l/futbol;19
"шиповые бутсы";https://dom-sporta.by/futbol/butsy;1
;https://www.wildberries.by/catalog/sport/vidy-sporta/futbol/obuv/butsy;2
;https://mysport.by/catalog/butsy-vzroslye-shipovannye/;3
;https://ozon.by/category/butsy-futbolnye-8-shipovye/;4
;https://www.wildberries.by/catalog/142220419/detail.aspx;5
;https://www.footballstore.ru/news/tip_podoshvi/;6
;https://mysport.by/catalog/butsy-detskie-shipovannye/;7
;https://aliexpress.ru/popular/бутсы-шипованные;8
;https://futclub.ru/collection/butsy/butsy-s-zheleznymi-shipami-sg;9
;https://soccershop.by/obuv/butsy;10
;https://dom-sporta.by/butsy?page=4;11
;https://sport-style.by/content/12-rekomendacii;12
;https://prosportspb.ru/butsy-13-ti-shipovye-joma-fit-100-s-belyy-302-7/;13
;https://keeper-shop.ru/football_boots.html;14
;https://novopolock.ganteli.by/vidy_sporta/futbol/butsy/butsy_mnogoshipovye/butsy-futbolnye-shipovannye-rgx-sorokonogki-011-cherno-sine-belyj;15
;https://www.championat.com/lifestyle/article-4301383-kak-vybrat-butsy-dlya-igry-v-futbol-chem-otlichaetsya-shipovka-i-material-buts.html;16
;https://kvnsport.ru/product/SS4500;17
;https://shafa.ua/shipovannye-butsy.xhtml;18
;https://comeback.by/grodno/butsy/;19
"футбольная обувь с шипами";https://sport-style.by/10-futbol;1
;https://ozon.by/category/krossovki-dlya-futbola-s-shipami/;2
;https://www.sportmaster.by/catalog/vidy_sporta_/futbol/butsy/;3
;https://www.wildberries.by/catalog/73092412/detail.aspx;4
;https://aliexpress.ru/popular/бутсы-для-футбола-с-шипами;5
;https://www.wildberries.by/catalog/167369543/detail.aspx;6
;https://soccershop.by/obuv/butsy;7
;https://sportok.by/p7130738-butsy-futbolnye-424344.html;8
;https://www.footballstore.ru/news/tip_podoshvi/;9
;https://futclub.ru/blogs/blog/kakie-byvaut-tipy-shipov-futbolnih-buts;10
;https://forss.by/catalog/dlya-futbola;11
;https://www.championat.com/lifestyle/article-4301383-kak-vybrat-butsy-dlya-igry-v-futbol-chem-otlichaetsya-shipovka-i-material-buts.html;12
;https://ligafutbola.ru/o-futbolnoj-obuvi;13
;https://www.sportmaster.ru/media/articles/34433348/;14
;https://www.kufar.by/l/futbol;15
;https://soccershop.by/obuv/butsy/adidas-sg-shipy-metallicheskie;16
;https://www.21vek.by/soccer_equipment/794090/;17
;https://market.yandex.ru/search?text=%u0424%u0443%u0442%u0431%u043e%u043b%u044c%u043d%u044b%u0435+%u0431%u0443%u0442%u0441%u044b+%u0441+%u0448%u0438%u043f%u0430%u043c%u0438;18
;https://ekip-sport.ru/stati/kak-vybrat-butsy-dlya-futbola/;19
;http://www.sportlinemoscow.ru/articles/butsi-shipovki.htm;20
"шипованные бутсы";https://ozon.by/category/butsy-shipy/;1
;https://dom-sporta.by/futbol/butsy;2
;https://soccershop.by/obuv/butsy;3
;https://grif-sport.by/obuv-futbolnaya-butsy-zez-kruglye-shipy-1.html;4
;https://sport-style.by/13-vse-butsy;5
;https://mysport.by/catalog/butsy-vzroslye-shipovannye/;6
;https://gamma.by/butsi-r32-shipi-kruglie-ax5390;7
;https://www.sportmaster.by/catalog/vidy_sporta_/futbol/butsy/;8
;https://www.wildberries.by/catalog/sport/vidy-sporta/futbol/obuv/butsy;9
;https://www.wildberries.by/catalog/sport/komandnye-vidy-sporta/futbol/obuv;10
;https://mysport.by/catalog/butsy-detskie-shipovannye/;11
;https://futclub.ru/collection/butsy/butsy-s-zheleznymi-shipami-sg;12
;https://zhlobin.bild-shop.by/product/6934303121121-butsy-r43-shipy-ovalnye-ax1716;13
;https://aliexpress.ru/popular/бутсы-для-футбола-с-шипами;14
;https://www.footballstore.ru/news/tip_podoshvi/;15
;https://www.championat.com/lifestyle/article-4301383-kak-vybrat-butsy-dlya-igry-v-futbol-chem-otlichaetsya-shipovka-i-material-buts.html;16
;https://sportok.by/p7130738-butsy-futbolnye-424344.html;17
;https://forss.by/catalog/dlya-futbola;18
;https://sportipvip.by/katalog/futbol/butsy-futbolnye;19
